name,city,statenam,state,year,sworn,civil,elecyear,governor,murder,rape,robbery,assault,burglary,larceny,auto,rincpc,econgrow,unemp,citypop,term2,term3,term4,a0_5,a5_9,a10_14,a15_19,a20_24,a25_29,citybla,cityfemh,sta_educ,sta_welf,price,termlim,jid,mayor,date_wa,date_my,web
fortworth,16,tx,43,1978,684,195,0,1,86,265,1218,1101,11006,19521,2811,12.0843505859375,.0501387119293213,.0481700003147125,375860,1,0,0,.0780670642852783,.0806940197944641,.0849945545196533,.0912865400314331,.0978115797042847,.0907357335090637,22.21998596191406,11.91999816894531,763.80322265625,141.104248046875,.6519999504089355,0,107,1,.,.,0
fortworth,16,tx,43,1979,677,260,1,0,99,345,1783,1572,15033,20727,3131,12.16803741455078,.0069015026092529,.042169988155365,384582,1,0,0,.0768446922302246,.0787047743797302,.0831522941589355,.0911745429039001,.0987395048141479,.0921512842178345,22.50999450683594,11.90999603271484,713.49853515625,144.6280517578125,.7259998321533203,0,107,0,.,Apr-79,0
fortworth,16,tx,43,1980,692,189,0,0,106,338,2286,1963,15001,25398,3400,11.89076995849609,-.02305006980896,.0522499978542328,382679,1,0,0,.0756679177284241,.0767896771430969,.081378698348999,.0910666584968567,.0996328592300415,.0935141444206238,22.79998779296875,11.89999389648438,702.66943359375,127.4271240234375,.8239998817443848,0,107,1,.,Apr-81,0
fortworth,16,tx,43,1981,700,225,1,0,113,435,2312,2086,14276,24123,3808,12.23790740966797,.0287752151489258,.0529199838638306,398482,1,0,0,.0770100951194763,.0771182775497437,.0797643065452576,.0881941914558411,.097135603427887,.0948043465614319,22.71998596191406,12.03999328613281,675.46728515625,134.21337890625,.9089999198913574,0,107,0,.,Apr-81,0
fortworth,16,tx,43,1982,719,233,0,1,103,470,2233,2095,13426,25063,3738,12.11038208007813,-.0104751586914063,.0684999823570251,412661,1,0,0,.0782603621482849,.0774243474006653,.0782603621482849,.0855183005332947,.0948092341423035,.0960062146186829,22.63999938964844,12.18000030517578,674.01953125,113.1566162109375,.9649996757507324,0,107,1,.,Apr-83,0
fortworth,16,tx,43,1983,774,336,1,0,112,454,2020,2518,12782,24456,3516,11.99247741699219,-.0097835063934326,.0799199938774109,424651,1,0,0,.0794278979301453,.0777102112770081,.0768558979034424,.0830194354057312,.09263676404953,.0971285700798035,22.55999755859375,12.31999969482422,751.361328125,125.5654907226563,.995999813079834,0,107,0,.,Apr-83,0
fortworth,16,tx,43,1984,760,262,0,0,119,467,2080,2786,13872,26629,4158,12.30430603027344,.025670051574707,.0593299865722656,420050,1,0,0,.0805206298828125,.07797771692276,.0755414366722107,.0806806683540344,.0906035304069519,.0981789827346802,22.47999572753906,12.45999908447266,762.4765625,126.4808349609375,1.038999557495117,0,107,1,.,.,0
fortworth,16,tx,43,1985,771,236,1,0,128,483,2620,3121,15873,30877,5756,12.52874755859375,.0180764198303223,.0700799822807312,424449,1,0,0,.0815455913543701,.0782286524772644,.0743085741996765,.0784870982170105,.0886964797973633,.0991642475128174,22.39999389648438,12.59999847412109,800.5,126.3141479492188,1.07599925994873,0,107,0,.,.,0
fortworth,16,tx,43,1986,853,273,0,1,200,559,3373,3738,19257,35334,9554,12.31320953369141,-.0173535346984863,.0888299942016602,432542,1,0,0,.0825088024139404,.0784644484519958,.0731499195098877,.0764255523681641,.0869041681289673,.1000902056694031,22.31999206542969,12.73999786376953,845.29052734375,128.273193359375,1.095999717712402,0,107,1,.,.,0
fortworth,16,tx,43,1987,952,295,1,0,135,476,3270,3810,20567,38492,10813,12.09947204589844,-.0175104141235352,.0844199657440186,432305,1,0,0,.0834158062934875,.0786864757537842,.0720589756965637,.0744844675064087,.0852166414260864,.1009620428085327,22.239990234375,12.87999725341797,826.5556640625,139.822998046875,1.13599967956543,0,107,0,.,.,0
fortworth,16,tx,43,1988,950,293,0,0,97,489,3115,3625,19106,38473,9357,12.33473968505859,.0192577838897705,.0730800032615662,432889,1,0,0,.084271252155304,.0788959264755249,.0710299611091614,.072653591632843,.0836248993873596,.1017844080924988,22.15998840332031,13.01999664306641,832.45361328125,151.8984375,1.182999610900879,0,107,1,.,.,0
fortworth,16,tx,43,1989,981,304,1,0,113,454,2525,3576,17216,34680,8974,12.51209259033203,.0142760276794434,.0672499537467957,430481,1,0,0,.0850794315338135,.0790937542915344,.07005774974823,.0709238052368164,.0821210741996765,.102561354637146,22.07998657226563,13.15999603271484,847.58056640625,159.6773681640625,1.239999771118164,0,107,0,.,.,0
fortworth,16,tx,43,1990,953,307,0,1,130,432,2801,4463,15298,34710,9206,12.82217407226563,.0244801044464111,.0616699755191803,447619,1,0,0,.0858442187309265,.0792809724807739,.0691378116607666,.0692869424819946,.0806980729103088,.1032965183258057,22,13.29999542236328,873.75634765625,193.572998046875,1.306999206542969,0,107,1,.,.,0
fortworth,16,tx,43,1991,949,343,1,0,195,442,3426,4851,16878,38333,13470,,,.0659999847412109,457171,1,0,0,.0865690112113953,.0794584155082703,.068265974521637,.0677357912063599,.0793495178222656,.1039932370185852,21.91999816894531,13.43999481201172,847.232421875,234.686279296875,,0,107,0,May-93,.,0
fortworth,16,tx,43,1992,1027,349,0,0,153,525,3488,5226,14304,32128,9940,,,.074999988079071,465262,1,0,0,.0872568488121033,.0796267986297607,.0674386024475098,.0662636756896973,.0780696868896484,.1046544313430786,21.83999633789063,13.57999420166016,820.7080078125,275.799560546875,,0,107,1,May-93,.,0
fresno,17,ca,5,1973,312,81,1,0,14,36,596,281,4648,8767,2308,13.14414215087891,.0247385501861572,.0697499513626099,176800,0,0,1,.0848277807235718,.094086229801178,.0982334613800049,.0989171862602234,.0920462608337402,.0747847557067871,9.5,14.47999572753906,797.296875,423.42333984375,.4440000057220459,0,14,0,Apr-73,.,0
fresno,17,ca,5,1974,327,49,0,1,23,63,616,348,5052,9825,2238,13.04867553710938,-.0072894096374512,.0729199647903442,176800,0,0,1,.0846484303474426,.0913115739822388,.0953664183616638,.098303496837616,.0935472249984741,.0775468945503235,9.5,14.23999786376953,811.35888671875,383.366943359375,.4930000305175781,0,14,0,Apr-77,.,0
fresno,17,ca,5,1975,304,94,0,0,25,84,567,465,6078,10642,1820,12.92006683349609,-.0099048614501953,.098580002784729,176500,0,0,1,.0844768285751343,.0886577963829041,.092624306678772,.0977165102958679,.0949828028678894,.0801886320114136,9.5,14,847.58349609375,351.301025390625,.5379996299743652,0,14,0,.,.,0
fresno,17,ca,5,1976,317,68,0,0,28,55,723,461,6068,12269,1922,13.43760681152344,.0392754077911377,.0914199948310852,177900,0,0,1,.0843125581741333,.086117148399353,.0899991393089294,.0971545577049255,.0963572263717651,.0827177762985229,9.5,13.75999450683594,934.9736328125,376.098388671875,.5689997673034668,0,14,1,Apr-77,.,0
fresno,17,ca,5,1977,333,116,1,0,52,71,958,592,6210,10853,1991,13.81682586669922,.0278301239013672,.0823299884796143,182629,0,0,1,.0841551423072815,.0836825966835022,.0874835252761841,.0966160893440247,.0976741909980774,.0851413011550903,9.5,13.51999664306641,920.7919921875,391.089111328125,.6059999465942383,0,14,0,.,.,0
fresno,17,ca,5,1978,329,91,0,1,42,114,1102,739,7397,11330,2273,14.43404388427734,.0437023639678955,.0709999799728394,194774,0,0,1,.0840041637420654,.0813475847244263,.085070788860321,.0960996150970459,.0989373326301575,.087465763092041,9.5,13.27999877929688,943.25146484375,409.509033203125,.6519999504089355,0,14,0,.,Apr-81,0
fresno,17,ca,5,1979,342,113,0,0,43,148,1009,776,6910,11989,2390,14.49861907958984,.0044636726379395,.062169998884201,194849,0,0,1,.0838592052459717,.0791061520576477,.0827547907829285,.095603883266449,.1001498699188232,.0896970629692078,9.5,13.03999328613281,789.255859375,370.523193359375,.7259998321533203,0,14,0,.,Apr-81,0
fresno,17,ca,5,1980,348,120,0,0,49,193,1232,895,6922,13341,2174,14.08130645751953,-.0292050838470459,.068079948425293,215396,0,0,1,.0837200284004211,.0769528150558472,.0805297493934631,.0951275825500488,.1013147234916687,.0918406248092651,9.5,12.79999542236328,771.84423828125,347.087158203125,.8239998817443848,0,14,1,.,Apr-81,0
fresno,17,ca,5,1981,348,137,1,0,33,155,1102,868,6886,13769,1768,13.99784851074219,-.0059444904327393,.0740000009536743,221129,0,0,1,.0854498147964478,.0789735317230225,.0805597305297852,.0926770567893982,.098909318447113,.0911752581596375,9.379997253417969,13.13999938964844,787.6787109375,382.838134765625,.9089999198913574,0,14,0,.,Apr-81,0
fresno,17,ca,5,1982,354,159,0,1,33,155,1212,782,6862,14437,1643,13.71772003173828,-.0202155113220215,.0995000004768372,226300,0,0,1,.0870817899703979,.0808799266815186,.0805880427360535,.0903651714324951,.0966399908065796,.0905475616455078,9.259994506835938,13.47999572753906,748.50732421875,375.027099609375,.9649996757507324,0,14,0,.,Apr-85,0
fresno,17,ca,5,1983,340,159,0,0,32,172,984,725,6233,15855,1552,13.98403167724609,.0192279815673828,.0966699719429016,230418,0,0,1,.0886239409446716,.08268141746521,.0806148052215576,.0881804823875427,.0944955945014954,.0899543762207031,9.139999389648438,13.81999969482422,723.08837890625,355.593017578125,.995999813079834,0,14,0,.,Apr-85,0
fresno,17,ca,5,1984,351,175,0,0,34,134,1066,760,6367,16852,1743,14.53296661376953,.0385034084320068,.0777499675750732,254649,0,0,1,.0900835394859314,.08438640832901,.0806401371955872,.0861127972602844,.0924659967422485,.0893929600715637,9.019996643066406,14.15999603271484,726.2255859375,343.958251953125,1.038999557495117,0,14,1,.,.,0
fresno,17,ca,5,1985,350,172,1,0,46,178,1233,854,7900,16845,1765,14.90354156494141,.025179386138916,.0719199776649475,275125,0,0,1,.0914669632911682,.0860024690628052,.0806640982627869,.0841529965400696,.090542197227478,.088860809803009,8.899993896484375,14.5,785.35205078125,350.447998046875,1.07599925994873,0,14,0,.,.,0
fresno,17,ca,5,1986,379,192,0,1,53,241,1316,1816,9352,18059,2364,15.31317138671875,.0271143913269043,.0667499899864197,281554,0,0,1,.0927801132202148,.0875364542007446,.0806868672370911,.0822927951812744,.0887162685394287,.0883557796478271,8.779998779296875,14.83999633789063,826.70654296875,353.31787109375,1.095999717712402,0,14,0,.,.,0
fresno,17,ca,5,1987,393,192,0,0,33,196,1096,2048,9103,16682,2932,15.6048583984375,.0188689231872559,.057669997215271,291855,0,0,1,.094028115272522,.0889943242073059,.0807085633277893,.080524742603302,.0869808197021484,.0878757238388062,8.659996032714844,15.18000030517578,859.8779296875,359.43359375,1.13599967956543,0,14,0,.,.,0
fresno,17,ca,5,1988,389,208,0,0,39,231,1393,2334,7632,18215,4231,15.90562438964844,.0190901756286621,.0529999732971191,294695,0,0,1,.0952157974243164,.0903816819190979,.0807291269302368,.0788422822952271,.0853292942047119,.0874189138412476,8.539993286132813,15.51999664306641,852.32177734375,366.231689453125,1.182999610900879,0,14,1,.,.,0
fresno,17,ca,5,1989,407,234,1,0,42,234,1525,2488,8095,18654,5821,15.99515533447266,.0056133270263672,.0508299767971039,315218,0,0,1,.0963473916053772,.0917035937309265,.0807487964630127,.0772392749786377,.0837557911872864,.0869836211204529,8.419998168945313,15.85999298095703,878.2255859375,376.61279296875,1.239999771118164,0,14,0,.,.,0
fresno,17,ca,5,1990,429,219,0,1,66,258,1592,2483,7137,18623,7137,15.91024017333984,-.0053229331970215,.0561699867248535,354202,0,0,1,.09742671251297,.0929644107818604,.0807675123214722,.0757102370262146,.082254946231842,.0865684747695923,8.299995422363281,16.19999694824219,909.716796875,383.320556640625,1.306999206542969,0,14,0,.,.,0
fresno,17,ca,5,1991,420,224,0,0,52,282,2182,2092,7838,19546,11511,,,.074999988079071,361580,0,0,1,.098457396030426,.0941684246063232,.08078533411026,.0742501020431519,.080821692943573,.0861720442771912,8.180000305175781,16.53999328613281,936.53125,422.878173828125,,0,14,0,.,.,0
fresno,17,ca,5,1992,410,235,0,0,81,203,3094,1985,9413,16711,13011,,,.090999960899353,367376,0,0,1,.0994426012039185,.0953193306922913,.0808024406433105,.0728544592857361,.0794517397880554,.0857930779457092,8.05999755859375,16.87998962402344,963.345703125,462.435791015625,,0,14,1,.,.,0
honolulu,18,hi,11,1973,1403,319,0,0,36,150,663,287,10838,19763,3488,,,.0737499594688416,677918,0,0,1,.0881147384643555,.0934426784515381,.0933833718299866,.092560887336731,.1171701550483704,.0880184173583984,1.199999809265137,11.18999481201172,941.44140625,290.54052734375,.4439997673034668,0,44,0,Dec-76,.,0
honolulu,18,hi,11,1974,1366,375,0,1,62,189,981,328,13091,24463,4639,,,.0786399841308594,690446,0,0,1,.0866755247116089,.0903202891349792,.090726912021637,.0923387408256531,.1171550154685974,.0899137258529663,1.199999809265137,11.1199951171875,795.1318359375,273.83349609375,.492999792098999,0,44,0,Dec-76,.,0
honolulu,18,hi,11,1975,1496,337,0,0,58,169,1050,319,13404,24768,4181,,,.0839200019836426,705262,0,0,1,.0852933526039124,.0873215794563293,.0881755948066711,.0921253561973572,.1171404719352722,.0917339324951172,1.199999809265137,11.04999542236328,823.419921875,280.6689453125,.5379996299743652,0,44,0,Jan-77,.,0
honolulu,18,hi,11,1976,1506,343,1,0,40,164,1112,380,13728,26082,4260,,,.0974999666213989,718424,0,0,1,.0839648842811584,.0844393968582153,.0857234597206116,.0919203162193298,.1171265244483948,.0934835076332092,1.199999809265137,10.97999572753906,847.10009765625,325.131591796875,.5689997673034668,0,44,1,Jan-81,.,0
honolulu,18,hi,11,1977,1471,349,0,0,46,176,1081,357,13291,28286,3747,,,.0742599964141846,721983,0,0,1,.0826869606971741,.0816670060157776,.0833646655082703,.0917230844497681,.1171130537986755,.0951663255691528,1.199999809265137,10.90999603271484,881.18798828125,349.8349609375,.6059999465942383,0,44,0,Jan-81,.,0
honolulu,18,hi,11,1978,1472,366,0,1,38,187,1473,346,13878,31567,4403,,,.0760799646377563,725259,0,0,1,.0814568996429443,.0789982676506042,.0810941457748413,.0915331840515137,.1171001791954041,.0967863202095032,1.199999809265137,10.83999633789063,829.75439453125,360.429443359375,.6519999504089355,0,44,0,Jan-81,Jan-81,0
honolulu,18,hi,11,1979,1475,308,0,0,48,223,1568,357,12803,32166,5761,,,.0617499947547913,734368,0,0,1,.0802718997001648,.0764274597167969,.0789068937301636,.091350257396698,.1170876622200012,.0983467698097229,1.199999809265137,10.76999664306641,754.82080078125,331.955810546875,.7259998321533203,0,44,0,Jan-81,Jan-81,0
honolulu,18,hi,11,1980,1484,295,1,0,65,264,1729,398,13848,36189,5225,,,.0479199886322021,762020,0,0,1,.079129695892334,.0739493370056152,.0767984986305237,.0911739468574524,.1170756816864014,.0998510122299194,1.199999809265137,10.69999694824219,703.88330078125,291.261962890625,.8239998817443848,0,44,1,Nov-84,Jan-81,0
honolulu,18,hi,11,1981,1537,315,0,0,40,265,1320,340,12576,31362,3645,,,.0531699955463409,773331,0,0,1,.078782320022583,.0735053420066833,.0753541588783264,.0885016918182373,.1142767071723938,.0994343757629395,1.210000038146973,10.72999572753906,687.568359375,314.63134765625,.9089999198913574,0,44,0,Nov-84,Jan-81,0
honolulu,18,hi,11,1982,1549,346,0,1,25,269,1457,400,12381,32416,3652,,,.0674199461936951,785181,0,0,1,.0784408450126648,.0730688571929932,.0739344954490662,.0858750343322754,.1115255355834961,.0990248918533325,1.219999313354492,10.75999450683594,668.69482421875,302.15869140625,.9649996757507324,0,44,0,Nov-84,Jan-85,0
honolulu,18,hi,11,1983,1584,361,0,0,45,249,1243,599,10044,30195,3853,,,.0634999871253967,808092,0,0,1,.0781051516532898,.0726398229598999,.0725388526916504,.0832927823066711,.1088208556175232,.0986222624778748,1.229999542236328,10.78999328613281,699.5595703125,285.735595703125,.995999813079834,0,44,0,Nov-84,Jan-85,0
honolulu,18,hi,11,1984,1645,353,1,0,25,255,1117,553,9320,30191,3099,,,.0570800006389618,810772,0,0,1,.0777751207351685,.0722179412841797,.0711665749549866,.0807539224624634,.1061616539955139,.0982264280319214,1.239999771118164,10.81999969482422,657.74560546875,271.2734375,1.038999557495117,0,44,1,Nov-88,.,0
